referencia;proveedor;estante;nombre;referencia2;iva;cantidad;costo;precio;unidad_medida;fecha;fecha_trx
759126400144;0;0;CANDADO CISA PLANO CROMADO # 50;;16;1;0;48000;;09/02/2011;02/01/2015
759126400141;0;0;CANDADO CISA PLANO CROMADO # 40;;16;2;0;42000;;09/02/2011;        
770449500717;0;0;CHAPA VERA VF6 BEIGE RIM LOCK DERECHA;;16;0;0;24500;;09/02/2011;09/01/2012
1046;0;0;AHORRADOR CON BALASTRO AZUL FERSON 3W;;16;3;0;12000;;09/02/2011;19/01/2012
770449500813;0;0;CANDADO VERA PLANO 40MM;;16;5;6085;11000;;09/02/2011;02/04/2016
770449500811;0;0;CANDADO VERA PLANO #30;;16;1;4768;8600;;09/02/2011;14/09/2013
770449500809;0;0;CANDADO VERA PLANO #20;;16;0;1991;4000;;09/02/2011;20/10/2014
1047;0;0;AHORRADOR CON BALASTRO BLANCO GERSON 3W;;16;4;0;12000;;09/02/2011;        
1048;0;0;AHORRADOR CON BALASTRO ROJO GERSON 3W;;16;2;0;12000;;09/02/2011;        
1049;0;0;AHORRADOR LEXMANA 105W;;16;2;47000;75000;;09/02/2011;        
2091;0;0;DICROICO COLOR AZUL FIEL0;;16;1;0;4000;;09/02/2011;16/01/2013
2092;0;0;DICROICO 5 LED VOLTAGE;;16;10;6600;12000;;09/02/2011;23/11/2013
770435903023;0;0;CHAPA REJA YALE 396R;;16;1;66385;100000;;09/02/2011;04/09/2015
770435903071;0;0;CHAPA YALE 0003071R IZQUIERDA;;16;1;50835;75000;;09/02/2011;19/04/2016
770435903070;0;0;CHAPA YALE 31610-50 DERECHA;;16;1;53893;75000;;09/02/2011;19/04/2016
1687;0;0;CHAPA INAFER DERECHA;;16;0;0;23500;;09/02/2011;06/03/2013
770145922112;0;0;CHAPA GATO MAXTER 21 DERECHA;;16;3;15317;23000;;09/02/2011;24/03/2016
770145920100;0;0;CHAPA KINLOCK 2010 DERECHA;;16;47;13293;20000;;09/02/2011;09/04/2016
770209400430;0;0;BATERIA 6W VARTA;;16;4;7170;13000;;09/02/2011;13/01/2016
770448800437;0;0;VINILTEX BLANCO X 1/4 1501;;16;2;14151;18000;;09/02/2011;29/12/2013
1595;0;0;CANDADO GS #60;;16;3;0;11000;;09/02/2011;23/05/2013
1601;0;0;CANDADO LION #60;;16;1;11000;17000;;09/02/2011;22/02/2015
1600;0;0;CANDADO LION #50;;16;2;7500;12000;;09/02/2011;26/03/2016
1599;0;0;CANDADO LION #40;;16;4;3800;6500;;09/02/2011;01/04/2016
1597;0;0;CANDADO LION #25;;16;11;2700;4000;;09/02/2011;31/01/2016
1598;0;0;CANDADO LION #30;;16;4;3000;4500;;09/02/2011;03/09/2015
770449500563;0;0;CHAPA FORTE DERECHA;;16;1;0;18000;;09/02/2011;10/07/2013
1578;0;0;CANDADO  DOBLE LLAVE  CHINO NEGRO #50;;16;2;0;5000;;09/02/2011;16/12/2015
745302111185;0;0;CANDADO WOFGANG CROMADO #60;;16;1;0;11000;;09/02/2011;19/05/2013
745301005159;0;0;CANDADO CASTOR  #60;;16;21;4400;10000;;09/02/2011;09/04/2016
745303842737;0;0;CANDADO CASTOR  # 50;;16;52;2800;6500;;09/02/2011;08/04/2016
745303842736;0;0;CANDADO CASTOR  #40;;16;67;2000;5000;;09/02/2011;01/04/2016
745303844800;0;0;CANDADO CASTOR  #25;;16;45;1200;2500;;09/02/2011;18/04/2016
770700776950;0;0;CANDADO SEGUREX   #60 TIPO ALEMAN;;16;0;0;48000;;09/02/2011;29/06/2013
770700777120;0;0;CANDADO SEGUREX   #50 PLANO;;16;1;0;32000;;09/02/2011;05/08/2011
770700776952;0;0;CANDADO SEGUREX   #50 TIPO ALEMAN;;16;0;0;42000;;09/02/2011;28/09/2011
770700777119;0;0;CANDADO SEGUREX   #40 PLANO;;16;0;0;15000;;09/02/2011;24/09/2011
770700777118;0;0;CANDADO SEGUREX   #30 PLANO;;16;2;0;11000;;09/02/2011;22/12/2012
770700777117;0;0;CANDADO SEGUREX   #20 PLANO;;16;2;0;5000;;09/02/2011;11/12/2013
691012342853;0;0;CANDADO HECHI ESCALA #60;;16;9;6000;9000;;09/02/2011;02/12/2013
691012342084;0;0;CANDADO HECHI ESCALA #50;;16;3;0;8000;;09/02/2011;        
691012342081;0;0;CANDADO HECHI ESCALA #40;;16;2;0;7500;;09/02/2011;04/12/2011
770448808452;0;0;VINILTEX ROJO CHIFON X 1/4 1522;;16;0;0;16000;;09/02/2011;17/05/2011
690175017366;0;0;CANDADO CHINO TRI -CIRCLE #60;;16;7;0;10500;;09/02/2011;28/01/2015
770636300008;0;0;PATERNIT PEQUE¾O  1/64;;16;2;3473;5000;;09/02/2011;15/11/2014
770701539003;0;0;PEGA PVC 1/16 GERFOR;;16;0;0;17000;;09/02/2011;14/09/2014
770701539002;0;0;PEGA PVC 1/8 GERFOR;;16;0;0;24000;;09/02/2011;25/06/2012
770701539001;0;0;PEGA PVC 1/4 GERFOR;;16;1;0;46000;;09/02/2011;        
770726402058;0;0;REMOVEDOR PINTURA 1/4;;16;12;8900;15000;;09/02/2011;02/01/2016
770726402057;0;0;REMOVEDOR PINTURA 1/8;;16;7;5356;9000;;09/02/2011;21/02/2016
770726402056;0;0;REMOVEDOR PINTURA 1/16;;16;7;4631;7000;;09/02/2011;22/03/2016
2894;0;0;PALUSTRE GAVILAN #10 INCOLMA MANGO MADERA;;16;4;9371;14500;;09/02/2011;21/10/2015
770691285005;0;0;PALUSTRE GAVILAN #9 INCOLMA MANGO MADERA;;16;4;8505;13000;;09/02/2011;09/04/2016
770691285004;0;0;PALUSTRE GAVILAN #8 INCOLMA MANGO MADERA;;16;2;9200;14000;;09/02/2011;03/04/2016
770691285003;0;0;PALUSTRE GAVILAN #7 INCOLMA MANGO MADERA;;16;4;7796;11500;;09/02/2011;01/09/2015
770691285002;0;0;PALUSTRE GAVILAN #6 INCOLMA MANGO MADERA;;16;4;7587;11000;;09/02/2011;29/03/2016
2895;0;0;PALUSTRE GAVILAN #5 INCOLMA MANGO MADERA;;16;5;7250;10500;;09/02/2011;01/04/2015
770102387047;0;0;TALADRO  PERCUTOR 1/2 KONTROL  INHALAMBRICO 800W;;16;1;0;130000;;09/02/2011;07/03/2011
28877541068;0;0;SIERRA CALADORA 400W BLACK&DECKER;;16;0;0;105000;;09/02/2011;27/04/2012
770102387048;0;0;TALADRO PERCUTOR DE 1/2 KONTROL 1050W;;16;1;0;185000;;09/02/2011;        
770298606207;0;0;PULIDORA ANGULAR 4/2 CON ESTUCHE DISCOVER 700W;;16;1;0;200000;;09/02/2011;        
873101571140;0;0;CALADORA XPOWER 500W MUNDIAL;;16;0;0;96000;;09/02/2011;21/03/2013
625100241742;0;0;PULIDORA 115MM XPOWER;;16;0;0;115000;;09/02/2011;06/05/2011
770726402037;0;0;LIMPIADOR X 1/128 PALCO;;16;29;1251;2500;;09/02/2011;07/04/2016
770726402038;0;0;PEGA PVC X  1/32 PALCO;;16;32;4121;7000;;09/02/2011;03/04/2016
747752021104;0;0;"BARBIKI STANLEY 02-110  10""";;16;0;46354;78000;;09/02/2011;29/05/2015
770298653132;0;0;BERBIKI DISCOVER 53132;;16;0;17464;30000;;09/02/2011;30/05/2014
1544;0;0;CALADORA MANUAL;;16;0;0;15000;;09/02/2011;26/06/2011
38753322001;0;0;PEGA CPVC BOCHERINNE;;16;5;0;14000;;09/02/2011;        
38753319544;0;0;PEGA PVC BOCHERINNE;;16;4;0;17000;;09/02/2011;        
770719384332;0;0;PEGA CPVC 112CC CESOL;;16;2;0;12000;;09/02/2011;16/08/2015
770719384132;0;0;PEGA PVC 112CC CESOL;;16;0;0;10000;;09/02/2011;15/08/2012
770719384128;0;0;PEGA PVC 30CC CESOL;;16;1;3204;4500;;09/02/2011;27/03/2016
770701539005;0;0;PEGA GERFOR 60CM;;16;0;0;5700;;09/02/2011;06/11/2011
770448806952;0;0;VINILTEX BLANCO DURAZNO 1565;;16;1;14151;18000;;09/02/2011;        
770448801583;0;0;VINILTEX AZUL PACIFICO 1573;;16;2;0;17000;;09/02/2011;22/11/2012
770448800381;0;0;DOMESTICO ALUMINIO 1/4 P153;;16;1;0;20000;;09/02/2011;        
770448800177;0;0;DOMESTICO BLANCO 1/4 P11;;16;1;0;16000;;09/02/2011;30/05/2013
770448800215;0;0;DOMESTICO VERDE MAR1/4 P45;;16;1;0;16000;;09/02/2011;        
1596;0;0;CANDADO GS #75;;16;0;0;14000;;09/02/2011;31/05/2012
770448801567;0;0;PINTULUX ANOLOC BRONCE X 1/4 REF80;;16;2;16376;21000;;09/02/2011;25/01/2015
770448800149;0;0;PINTULUX ESMALTE NEGRO X 1/4 REF95;;16;2;16822;22000;;09/02/2011;09/04/2016
770448800097;0;0;PINTULUX ESMALTE BLANCO X 1/4 REF11;;16;0;16376;20000;;09/02/2011;18/02/2016
770448800163;0;0;PINTULUX ROJO CANELA X 1/4 REF94;;16;2;16376;20000;;09/02/2011;23/03/2012
770448800141;0;0;PINTULUX CAOBA X 1/4 REF76;;16;3;16822;20000;;09/02/2011;10/03/2015
770448800113;0;0;PINTULUX BERMELLON X 1/4 REF26;;16;3;16822;20000;;09/02/2011;21/01/2015
770448800105;0;0;PINTULUX AMARILLO X 1/4 REF18;;16;3;16822;20000;;09/02/2011;27/12/2011
770448800830;0;0;SELLADOR LIJABLE X 1/4  7204;;16;1;11980;16000;;09/02/2011;20/06/2015
770448800018;0;0;ANTICORROSIVO VERDE OLIVA  X 1/4 REF 513;;16;1;17955;22000;;09/02/2011;21/09/2015
770448800352;0;0;BARNIZ PARA INTERPERIE  X 1/4 557;;16;2;15041;20000;;09/02/2011;25/01/2015
770448800372;0;0;BARNEX CARAMELO  X 1/4 6606;;16;2;20000;25000;;09/02/2011;15/11/2015
770448800349;0;0;BARNIZ TRANSPARENTE  X 1/16 SDI;;16;4;2746;4500;;09/02/2011;28/03/2015
770448800347;0;0;BARNIZ TRANSPARENTE  X 1/8 SDI;;16;4;4669;7000;;09/02/2011;28/03/2016
660731104080;0;0;DESTORNILLADOR IMPACTO SURTEK 1/2;;16;1;0;90000;;09/02/2011;        
770448800161;0;0;PINTULUX AZUL MAR X 1/4  92;;16;2;0;19000;;09/02/2011;01/10/2015
503275901856;0;0;CUCHILLAS CALADORA JUEGO X 14 PC;;16;4;6500;10000;;09/02/2011;        
770448800129;0;0;PINTULUX AZUL OSCURO X 1/4  41;;16;4;16376;20000;;09/02/2011;11/07/2014
770448800157;0;0;PINTULUX OCRE   61;;16;1;0;19000;;09/02/2011;15/01/2012
770448800121;0;0;PINTULUX  AZUL CLARO X 1/4 35;;16;3;16822;20000;;09/02/2011;        
770448800145;0;0;PINTULUX  GRIS PLATA X 1/4 84;;16;3;16376;21000;;09/02/2011;07/11/2013
770448800025;0;0;ANTICORROSIVO GRIS X 1/4 507;;16;1;9879;12500;;09/02/2011;17/12/2014
770448800002;0;0;ANTICORROSIVO ROJO X 1/4 310;;16;2;9879;12500;;09/02/2011;03/11/2014
770448800003;0;0;ANTICORROSIVO GRIS X 1/8 507;;16;5;6401;8500;;09/02/2011;31/07/2015
770448800026;0;0;ANTICORROSIVO ROJO X 1/8 310;;16;3;6401;8500;;09/02/2011;01/11/2014
770448800027;0;0;ANTICORROSIVO GRIS  1/16  507;;16;4;2431;4500;;09/02/2011;16/01/2015
770448800005;0;0;ANTICORROSIVO ROJO  1/16  310;;16;0;3613;5000;;09/02/2011;12/12/2014
1603;0;0;CANDADO OREJA LARGA  UNITE LOCK #40;;16;0;0;9000;;09/02/2011;        
770448800151;0;0;PINTULUX  NEGRO 1/16 REF95;;16;1;5266;7000;;09/02/2011;28/10/2013
770448800099;0;0;PINTULUX  BLANCO 1/16 REF11;;16;2;5266;7000;;09/02/2011;08/08/2013
770448800143;0;0;PINTULUX  CAOBA  1/16 REF76;;16;0;5266;7000;;09/02/2011;21/10/2015
770448800188;0;0;DOMESTICO AMARILLO 1/16 P 18;;16;1;4440;6000;;09/02/2011;27/02/2015
770448800385;0;0;DOMESTICO ALUMINIO 1/16 REF P153;;16;0;5988;8000;;09/02/2011;07/01/2013
770448800212;0;0;DOMESTICO AZUL ESPA¾OL 1/16 REF P40;;16;2;4440;6000;;09/02/2011;08/03/2012
770448800194;0;0;DOMESTICO NARANJA  1/16 REF P21;;16;3;0;6000;;09/02/2011;11/11/2011
770448800224;0;0;DOMESTICO VERDE ESMERALDA  1/16 REF P53;;16;3;4440;6000;;09/02/2011;26/02/2012
770448800200;0;0;DOMESTICO ROJO FIESTA  1/16 REF P30;;16;1;4440;6000;;09/02/2011;11/07/2013
770636300007;0;0;PATERNIT 1/32;;16;4;4800;7000;;09/02/2011;05/02/2016
770636300006;0;0;PATERNIT 1/16;;16;2;8395;12000;;09/02/2011;03/04/2016
770448800142;0;0;PINTULUX CAOBA 1/8 REF76;;16;2;0;10000;;09/02/2011;04/03/2015
770448800102;0;0;PINTULUX CREMA 1/8 REF 12;;16;0;0;10000;;09/02/2011;02/08/2012
770448800146;0;0;PINTULUX GRIS PLATA 1/8 REF 84;;16;2;0;10000;;09/02/2011;02/11/2012
770448800098;0;0;PINTULUX BLANCO 1/8 REF 11;;16;2;9326;12000;;09/02/2011;04/02/2016
750120664962;0;0;EXTENSION TRUPER 4MTS CALIBRE16;;16;1;0;18600;;09/02/2011;24/01/2012
750120664961;0;0;EXTENSION TRUPER 2MTS CALIBRE16;;16;0;0;8000;;09/02/2011;06/04/2016
770448800130;0;0;PINTULUX AZUL OSCURO 1/8 REF 41;;16;0;0;10000;;09/02/2011;25/07/2012
770448800110;0;0;PINTULUX NARANJA  1/8 REF 20;;16;0;0;10000;;09/02/2011;21/12/2011
770448800114;0;0;PINTULUX BERMELLON   1/8 REF 26;;16;3;9808;12000;;09/02/2011;02/07/2011
770448800106;0;0;PINTULUX AMARILLO   1/8 REF 20;;16;0;0;10000;;09/02/2011;07/06/2014
770448800118;0;0;PINTULUX ROJO   1/8 REF 29;;16;2;0;10000;;09/02/2011;        
770448801528;0;0;PINTULUX ANALOC BRONCE   1/8 REF 80;;16;3;9808;12000;;09/02/2011;08/11/2015
1770;0;0;CINTA NEGRA 3M PEQUE¾A;;16;0;800;1200;;09/02/2011;10/06/2015
1769;0;0;CINTA NEGRA 3M GRANDE;;16;1;1100;2200;;09/02/2011;14/06/2015
2226;0;0;"ESMERIL DE BANCO 6"" MOTOR 3/4";;16;1;0;0;;09/02/2011;        
3493;0;0;TOMA AEREO PASTA;;16;24;850;2000;;09/02/2011;18/03/2016
1756;0;0;CINTA DE ENMASCARAR  TESA DE 1/2;;16;60;0;1400;;09/02/2011;23/03/2016
1763;0;0;CINTA DE ENMASCARAR CELLUX  3/4;;16;62;1000;2000;;09/02/2011;13/03/2016
1759;0;0;CINTA DE ENMASCARAR CELLUS 1/2;;16;46;750;1400;;09/02/2011;04/04/2016
1761;0;0;CINTA DE ENMASCARAR CELLUS INDUSTRIAL 1/2;;16;8;0;2100;;09/02/2011;13/12/2013
1762;0;0;CINTA DE ENMASCARAR CELLUS INDUSTRIAL 3/4;;16;4;0;3600;;09/02/2011;        
1760;0;0;"CINTA DE ENMASCARAR CELLUS INDUSTRIAL 1""";;16;6;0;5000;;09/02/2011;26/03/2013
1765;0;0;CINTA DE ENMASCARAR TESA 3/4  X 25 MTS;;16;18;1198;1900;;09/02/2011;17/11/2013
1757;0;0;CINTA DE ENMASCARAR ABRACOL 3/4;;16;10;0;1600;;09/02/2011;19/03/2016
1764;0;0;"CINTA DE ENMASCARAR TESA 1""";;16;22;0;1900;;09/02/2011;24/07/2015
1173;0;0;BISAGRA COCINA PARCHE DORADA;;16;0;0;2500;;09/02/2011;22/05/2014
1171;0;0;BISAGRA COCINA ESCONDIDA  35MM;;16;35;1680;3000;;09/02/2011;07/04/2016
1172;0;0;BISAGRA COCINA ESCONDIDA PEQUE¾A;;16;28;0;1250;;09/02/2011;01/12/2015
1758;0;0;"CINTA DE ENMASCARAR CELLUS Y SOCO 1""";;16;55;1350;2500;;09/02/2011;18/04/2016
3407;0;0;"TAPON ROSCA  1/2""";;16;173;136;300;;09/02/2011;18/04/2016
770633500208;0;0;MACHETE RULA HERRAGON;;16;1;0;10000;;09/02/2011;        
3664;0;0;UNION GALVANIZADA DE 1/2;;16;19;990;2000;;09/02/2011;09/04/2016
1215;0;0;BOMBILLO LLAMA  PEQUE¾O;;16;26;600;1600;;09/02/2011;23/11/2015
770215876672;0;0;AEROSOL ROJO OSCURO BRT;;16;2;6862;9600;;09/02/2011;17/10/2015
770215876626;0;0;AEROSOL  AZUL LILA;;16;2;0;9600;;09/02/2011;08/06/2011
770215876648;0;0;AEROSOL MARFIL BRILLANTE;;16;1;0;9600;;10/02/2011;08/01/2014
770215876636;0;0;AEROSOL AMARILLO CROMADO MEDIO;;16;1;7124;9600;;10/02/2011;01/04/2015
770215876670;0;0;AEROSOL BLANCO LOTUS;;16;1;0;9600;;10/02/2011;18/07/2012
770215876652;0;0;AEROSOL BEIGE MARFIL;;16;2;0;9600;;10/02/2011;        
750172819772;0;0;EXTENSION ESPIRAL LAVAPLATOS;;16;1;0;10000;;10/02/2011;        
770448800692;0;0;AEROSOL PINTUCO AMARILLO;;16;1;0;9600;;10/02/2011;11/02/2015
770448800702;0;0;AEROSOL PINTUCO NARANJA;;16;1;0;9600;;10/02/2011;        
770215874750;0;0;AEROSOL SELLADOR TRANSPARENTE;;16;1;0;9600;;10/02/2011;        
770215874030;0;0;AEROSOL TABLERO VERDE;;16;1;0;9600;;10/02/2011;04/02/2015
770615701099;0;0;HERRAJE SANITARIO 010990001 GRIVAL;;16;4;8000;13000;;10/02/2011;19/01/2015
770215876750;0;0;AEROSOL METALICO ORO 8 ONZAS;;16;2;7429;13000;;10/02/2011;10/08/2013
2387;0;0;GRASA ROJA;;0;12;2984;4500;;10/02/2011;02/04/2016
2388;0;0;GRASA VERDE;;16;9;2984;4500;;10/02/2011;24/02/2016
2386;0;0;GRASA AMARILLA;;0;7;2984;4500;;10/02/2011;07/03/2016
2385;0;0;GRASA  AZUL;;0;4;2958;4500;;10/02/2011;30/12/2015
3726;0;0;VASELINA GRANDE;;16;7;3421;6500;;10/02/2011;13/02/2016
3727;0;0;VASELINA PEQUE¾A X 250;;16;0;2000;3500;;10/02/2011;28/12/2015
770215876645;0;0;AEROSOL AZUL ESPA¾OL BRILLANTE 16 OZ;;16;3;11306;15500;;10/02/2011;22/09/2013
770215876613;0;0;AEROSOL NEGRO  MATE 16 OZ;;16;1;9849;15500;;10/02/2011;18/08/2014
770215876719;0;0;AEROSOL BLANCO MATE 16 OZ;;16;5;9102;15500;;10/02/2011;18/11/2014
770215876721;0;0;AEROSOL TRANSPARENTE MATE 16OZ;;16;3;9582;15500;;10/02/2011;11/01/2014
770215876607;0;0;AEROSOL TRANSPARENTE BRILLANTE 16OZ;;16;0;0;15500;;10/02/2011;15/02/2014
770215876609;0;0;AEROSOL ANTICORROSIVO GRIS  16 OZ;;16;0;11129;17500;;10/02/2011;07/01/2015
770215876605;0;0;AEROSOL BLANCO BRILLANTE 16OZ;;16;4;9102;15500;;10/02/2011;24/06/2013
770215876635;0;0;AEROSOL CAOBA BRILLANTE 16OZ;;16;3;9724;15500;;10/02/2011;25/04/2014
770215876751;0;0;AEROSOL METALICO ORO 16OZ;;16;2;0;16000;;10/02/2011;        
770215876410;0;0;AEROSOL ORO 24KILATES 16OZ;;16;0;0;16000;;10/02/2011;18/07/2011
770215876617;0;0;AEROSOL ALUMINIO BRILLANTE 16OZ;;16;0;9955;16000;;10/02/2011;07/01/2015
770215876603;0;0;AEROSOL NEGRO BRILLANTE 16OZ;;16;2;9849;15500;;10/02/2011;26/04/2015
1160;0;0;BASTAGO GRIVAL ESTRIA;;16;2;0;13500;;10/02/2011;        
1128;0;0;ASIENTO REMOVIBLE 011223331 GRIVAL;;16;1;0;4000;;10/02/2011;        
770215835085;0;0;CRC SILICNA 16 OZ;;16;3;9376;15000;;10/02/2011;01/04/2016
770215835106;0;0;CRC SILICONA 8 OZ SPRAY;;16;0;0;10000;;10/02/2011;16/09/2013
770215835080;0;0;CRC SILICONA 8 OZ;;16;15;6563;9500;;10/02/2011;02/03/2016
770215876742;0;0;AEROSOL FLUORECENTE ROJO  8 OZ;;16;1;0;13600;;10/02/2011;23/01/2016
770215876728;0;0;AEROSOL FLUORECENTE AZUL 8 ONZAS;;16;0;0;13600;;10/02/2011;24/09/2015
770215876743;0;0;AEROSOL VERDE  8 OZ;;16;0;0;13600;;10/02/2011;27/03/2011
1259;0;0;BREKES 2X50 BIPOLAR;;16;2;30800;43500;;10/02/2011;        
1592;0;0;CANDADO GLOBE NEGRO 40MM;;16;0;0;4000;;10/02/2011;18/03/2012
1591;0;0;CANDADO GLOBE NEGRO 30MM;;16;0;0;2500;;10/02/2011;23/04/2014
1590;0;0;CANDADO GLOBE NEGRO 25MM;;16;4;0;2000;;10/02/2011;18/09/2012
1589;0;0;CANDADO GLOBE NEGRO 20MM;;16;2;0;1500;;10/02/2011;28/02/2016
2892;0;0;PALUSTRE # 10 KTOOL MANGO PLASTICO;;16;0;0;7500;;10/02/2011;13/06/2015
2885;0;0;PALUSTRE #   5 KTOOL MANGO MADERA;;16;1;2800;4500;;10/02/2011;31/03/2016
2886;0;0;PALUSTRE #   5 KTOOL MANGO PLASTICO;;16;0;2800;4500;;10/02/2011;04/06/2013
2888;0;0;PALUSTRE #  6 KTOOL MANGO PLASTICO;;16;2;0;4800;;10/02/2011;01/09/2011
2887;0;0;PALUSTRE #  6 KTOOL MANGO MADERA;;16;0;0;4800;;10/02/2011;26/10/2013
2889;0;0;PALUSTRE #  7 KTOOL MANGO MADERA;;16;1;0;5500;;10/02/2011;20/08/2011
2891;0;0;PALUSTRE #  7 MUNDIAL MANGO MADERA;;16;0;0;7000;;10/02/2011;31/08/2012
871193844012;0;0;DESTORNILLADOR IMPACTO MPTOOL44012;;16;3;14495;24000;;10/02/2011;07/02/2016
2804;0;0;MULTIMETRO DIGITAL RAPTOR;;16;2;8000;15000;;10/02/2011;13/02/2016
3175;0;0;REGULADOR DEVOLTAGE 1200 PLUS;;16;5;20000;40000;;10/02/2011;11/12/2015
2803;0;0;MULTIMETRO TECHMAN;;16;0;12000;24000;;10/02/2011;28/03/2016
2389;0;0;GRATA 4X3 X 1/2 INCEPAL;;16;2;0;18000;;10/02/2011;        
770279400658;0;0;GRATA 6X3 X 1/2 INCEPAL;;16;0;0;25000;;10/02/2011;10/03/2011
2390;0;0;GRATA CIRCULAR HOPEX;;16;2;8074;14000;;10/02/2011;22/01/2014
770720069005;0;0;MARTILLO CON HACHA # 1 CARNE;;16;1;0;5000;;10/02/2011;12/09/2013
770720069004;0;0;MARTILLO PLANO # 1 CARNE;;16;2;0;4500;;10/02/2011;06/08/2014
770145935560;0;0;CHAPA VITRINA GATO -1556;;16;5;3274;6000;;10/02/2011;01/03/2016
770449501020;0;0;CHAPA VITRINA VERA -1557;;16;0;4700;7000;;10/02/2011;16/06/2014
694026777001;0;0;CHAPA VITRINA SECURITY GLAS WORKEY;;16;11;2000;4000;;10/02/2011;29/03/2016
1688;0;0;CHAPA MUEBLE  808;;16;38;1700;3000;;10/02/2011;19/04/2016
1689;0;0;CHAPA MUEBLE GATO 1560;;16;24;2202;4000;;10/02/2011;03/02/2016
770449501120;0;0;CHAPA EMBUTIR CLOSET 30MM  VERA;;16;1;5964;9000;;10/02/2011;08/01/2016
770449501010;0;0;CHAPA MUEBLE VERA 1560;;16;9;2700;4000;;10/02/2011;13/09/2014
2317;0;0;FOGON CONTINENTAL 3 PUESTOS;;16;0;69551;95000;;10/02/2011;16/03/2016
750120664181;0;0;PIE REY CALIBRADOR TRUPER DIGITAL;;16;1;0;88000;;10/02/2011;        
1887;0;0;CONCOLOR CORONA BLANCO 100 X 2KILOS;;16;1;0;8000;;10/02/2011;        
1940;0;0;CORREA PLASTICA 37MM NEGRA X 100UNIDADES;;16;116;0;85;;10/02/2011;15/12/2015
1939;0;0;CORREA PLASTICA 37MM BLANCA X 100UNIDADES;;16;259;0;85;;10/02/2011;12/10/2015
770298645395;0;0;JUEGO PUNTAS KOALA REF 45395;;16;1;0;10000;;10/02/2011;04/10/2012
770728963526;0;0;FORTAGE MATE COMEGEN;;16;11;10375;15000;;10/02/2011;29/03/2016
1641;0;0;CAPSULA LOZA 60 AMP;;16;10;2340;3500;;10/02/2011;17/03/2014
1640;0;0;CAPSULA COBRE 40 AMP;;16;2;0;3500;;10/02/2011;        
837013302285;0;0;RACOR PISTOLA PINTOR  X 14 PIEZAS;;16;1;0;24000;;10/02/2011;01/07/2015
770298652584;0;0;"LIMA TALLER X 3 UNID 8"" DISCOVER";;16;2;13920;22000;;10/02/2011;14/06/2012
770298608466;0;0;MANGO CIERRA ARCO PROFESIONAL DISCOVER;;16;0;10148;16000;;10/02/2011;03/09/2015
770700251175;0;0;CALADORA MANUAL ESTANPROF;;16;0;3400;6500;;10/02/2011;18/10/2012
770448800234;0;0;DOMESTICO CAOBA 1/32;;16;10;2561;3500;;10/02/2011;17/02/2016
770448800383;0;0;DOMESTICO ALUMINIO 1/32;;16;3;3447;4500;;10/02/2011;10/03/2016
770448800179;0;0;DOMESTICO BLANCO 1/32;;16;14;2666;3500;;10/02/2011;26/03/2016
770448800267;0;0;DOMESTICO TABACO CLARO 1/32 PINVIACRIL;;16;5;2692;3500;;10/02/2011;05/12/2015
770448800248;0;0;DOMESTICO NEGRO 1/32;;16;7;2581;3500;;10/02/2011;23/03/2016
770448800217;0;0;DOMESTICO VERDE ESMERALDA1/32;;16;11;2692;3500;;10/02/2011;13/01/2016
770448800222;0;0;DOMESTICO   VERDE ESMERALDA 1/32;;16;15;2561;3500;;10/02/2011;21/08/2015
770448800186;0;0;DOMESTICO AMARILLO 1/32;;16;1;2561;3500;;10/02/2011;03/02/2016
770448800210;0;0;DOMESTICO AZUL ESPA¾OL 1/32;;16;1;2692;3500;;10/02/2011;05/02/2016
770448800198;0;0;DOMESTICO ROJO FIESTA 1/32;;16;9;2581;3500;;10/02/2011;07/04/2016
770448800262;0;0;DOMESTICO AZUL VERANO 1/32;;16;4;2561;3500;;10/02/2011;05/05/2015
3020;0;0;PINVIACRIL NARANJA 1/32;;16;2;0;3000;;10/02/2011;26/07/2011
3029;0;0;PINVIACRIL VINOTINTO 1/32;;16;3;2100;3500;;10/02/2011;01/10/2011
1680;0;0;CEPILLO PARA EMBETUNAR GRANDE;;16;1;0;0;;10/02/2011;25/10/2013
770448804521;0;0;VINILO VINILTEX  VERDE PINO REF 1507;;16;9;2648;3200;;10/02/2011;16/06/2015
770256140060;0;0;PLANCHA SECA UNIVERSAL REF 406;;16;1;0;43000;;10/02/2011;09/09/2013
871191101638;0;0;CHAPA GAVETA MPTOOL;;16;1;0;4000;;10/02/2011;19/12/2013
745301000963;0;0;DESTORNILLADOR CRUCETA 1/4 SECURITY 10 PIEZAS;;16;1;0;5500;;10/02/2011;19/06/2011
733426000007;0;0;DESTORNILLADOR 7 EN 1 A-ZERO;;16;1;9000;13500;;10/02/2011;        
3479;0;0;TIRADERA DE MADERA;;16;549;400;1000;;10/02/2011;09/04/2016
3480;0;0;TIRADERA DORADO RF A074;;16;2;0;3500;;10/02/2011;        
1247;0;0;BOTON ANONIZADO RF1372;;16;4;0;2500;;10/02/2011;        
1248;0;0;BOTON DORADO;;16;1;0;2000;;10/02/2011;        
770705260820;0;0;BOTON NIQUELADO REDONDO PEQUE¾O;;16;2;0;2300;;10/02/2011;        
1246;0;0;BOTON ANONIZADO RF 1370;;16;9;0;2200;;10/02/2011;        
1245;0;0;BOTON ANONIZADO PEQUE¾O;;16;7;0;15000;;10/02/2011;        
